Date Moment Magnitude Latitude Longitude Depth Vp Vs Mu Vr T1 T2 Length Width StressDrop RadE tau_a
200702282313 1694 1.970147e+18   6.1963 -55.2400 -29.1400  14.2929   7.1505   4.0723  50.8048   3.6651   3.1343   2.9237  22.9749  20.3646   0.6920 9.244592e+12   0.2384
200703071053 1696 9.682683e+17   5.9907   1.9600  97.9100  40.4545   7.3444   4.1439  52.8013   3.7295   2.2138   0.5906  16.5124  16.3398   0.7656 8.310274e+12   0.4532
200703171742 1700 2.653797e+18   6.2826   1.1300 126.2200  44.6212   7.6596   4.3000  59.2570   3.8700   1.1044   1.1044   8.5479   8.5479  14.8713 7.982034e+13   1.7823
200703250040 1701 6.648108e+19   7.2151 -20.6200 169.3600  38.2869   7.4374   4.1198  53.0686   3.7078  11.7480   1.4586  87.1192  49.5202   0.9765 8.910401e+14   0.7113
200703250041 1702 1.061803e+19   6.6840  37.3400 136.5900  10.3333   5.9072   3.4472  31.5322   3.1024   4.1395   1.3606  25.6849  21.9360   2.8388 2.772312e+14   0.8233
200706131929 1716 1.373391e+19   6.7585  13.5500 -90.6200  22.8222   7.2009   4.0903  51.3668   3.6813   3.3600   3.3600  24.7384  21.3938   4.0250 9.530241e+13   0.3564
200709020105 1721 1.079109e+20   7.3554 -11.6100 165.7600  27.5768   7.3295   4.1492  53.4707   3.7343  31.1016   2.3732 232.2869  95.2189   0.1594 7.764547e+14   0.3847
200709061751 1723 2.844872e+18   6.3027  24.3400 122.2200  54.7515   7.6110   4.2544  57.0545   3.8290   1.4586   1.4586  11.1695  11.1695   7.1454 4.200083e+13   0.8423
200709121110 1724 8.130000e+21   8.6067  -4.4400 101.3700  24.4000   7.1099   3.9060  46.5757   2.5000 165.0499   1.7969 825.2494 221.6989   0.6410 6.585803e+16   0.3773
200709122349 1725 1.100000e+21   8.0276  -2.6200 100.8400  37.4889   7.4104   4.0891  52.4306   2.5000  31.1016   1.6762 155.5081  72.8689   4.1436 3.166057e+16   1.5091
200709130335 1727 5.289711e+19   7.1490  -2.1300  99.6300  24.1717   7.1486   4.0711  50.7693   3.6640   8.2977   0.9610  60.8060  38.9647   1.8196 1.717907e+15   1.6488
200709140601 1729 4.717386e+18   6.4491  -4.0700 101.1700  24.5152   7.1127   3.9077  46.6291   3.5170   4.7571   0.4794  33.4614  26.1659   0.6613 6.638825e+13   0.6562
200709190727 1731 1.258913e+18   6.0667  -2.7500 100.8900  37.3697   7.4075   4.0873  52.3707   3.6786   1.1044   1.1044   8.1251   8.1251   8.2144 2.083925e+13   0.8669
200709200831 1732 1.486845e+19   6.7815  -2.0000 100.1400  25.8566   7.1213   3.9130  46.7895   3.5217   5.0997   0.7276  35.9192  27.4320   1.7541 4.493689e+14   1.4141
200709261236 1735 1.591007e+19   6.8011  -4.9900 153.5000  45.3293   7.4781   4.1402  53.8563   3.7261   8.2977   0.5139  61.8368  39.4038   0.5030 1.935711e+14   0.6552
200709261543 1736 2.001669e+18   6.2009  -1.7900  99.4900  28.7879   7.2157   3.9705  48.5858   3.5734   5.4670   0.3891  39.0720  29.0146   0.1924 1.008828e+13   0.2449
200709271957 1737 2.353242e+18   6.2478 -21.1000 169.2800  13.3131   7.1061   4.0527  50.1236   3.6475   2.0651   2.0651  15.0644  15.0644   2.4092 4.733169e+13   1.0082
200709300523 1745 1.723685e+20   7.4910 -49.2700 164.1200  13.8727   7.1810   4.0863  51.3089   3.6777   5.8607   5.4670  43.1075  30.9796  13.0530 8.516409e+15   2.5351
200710020343 1747 9.579434e+17   5.9876  -4.2400 101.2200  26.9404   7.1727   3.9441  47.7634   3.5497   1.4586   1.3606  10.3549  10.3549   3.0198 7.775150e+12   0.3877
200710021800 1748 3.945347e+18   6.3974  54.5100 -161.7100  34.0909   7.3694   4.1742  53.7903   3.7568   1.5636   1.5636  11.7483  11.7483   8.5159 6.702012e+13   0.9137
200710100019 1750 1.043872e+18   6.0124  -1.7400  99.4800  30.5646   7.2586   3.9966  49.4173   3.5970   3.1343   0.9610  22.5479  20.1115   0.3839 3.606040e+12   0.1707
200710151229 1752 1.902990e+19   6.8530 -44.7800 167.5800  20.2121   6.8321   3.8464  43.6187   3.4618   3.1343   3.1343  21.7004  19.6043   7.6879 3.375023e+14   0.7736
200710211024 1754 9.397671e+17   5.9820  -6.3100 154.7700  42.4212   7.5881   4.2601  57.5946   3.8341   0.8362   0.7800   6.4121   6.4121  12.4762 2.651749e+13   1.6252
200710231956 1755 6.580576e+17   5.8788  -2.0000  99.9000  29.4838   7.2674   4.1229  52.6140   3.7106   1.2692   1.1839   9.4188   9.4188   2.7565 7.032128e+12   0.5622
200711102319 1764 8.919556e+17   5.9669  -3.2700 100.5400  22.8788   7.1206   3.9125  46.7766   3.5212   1.6762   0.4472  11.8046  11.8046   1.8978 1.792549e+13   0.9401
200711141540 1765 5.573847e+20   7.8308 -22.2500 -69.8900  42.0808   7.1377   4.0659  50.0417   3.6593  25.2452   0.9610 184.7599  81.7420   1.4038 2.256979e+16   2.0263
200711151503 1766 4.486375e+18   6.4346 -22.8700 -70.4100  30.6727   7.1249   3.9146  46.8513   3.5231   4.1395   0.5906  29.1676  23.8767   0.8791 9.000657e+13   0.9399
200711201252 1770 1.352848e+18   6.0875  -6.9100 155.6700  43.7071   7.3602   4.1487  52.9540   3.7339   1.1839   1.1839   8.8412   8.8412   6.8516 2.942245e+13   1.1517
200711220848 1774 1.661377e+19   6.8136  -5.7600 147.1000  56.4000   7.6958   4.2882  58.5743   3.8593   4.4376   1.2692  34.2523  26.5766   2.2003 1.737613e+14   0.6126
200711251602 1777 6.193929e+18   6.5280  -8.2800 118.3400  21.2424   6.2359   3.5918  35.1666   3.2326   2.2138   2.2138  14.3125  14.3125   7.3942 1.952439e+14   1.1085
200711251953 1778 6.168051e+18   6.5268  -8.2300 118.4500  19.7556   6.1646   3.5604  34.3563   3.2044   2.0651   2.0651  13.2344  13.2344   9.3133 1.988636e+14   1.1077
200711261351 1779 9.992985e+17   5.9998  37.3900 141.5900  32.4242   7.3383   4.1575  53.1442   3.7417   2.2138   0.8964  16.5665  16.3755   0.7837 5.482773e+12   0.2916
200712160809 1788 1.464282e+19   6.7771 -22.9500 -70.1800  47.0081   7.7293   4.2685  58.9803   3.8417   1.7969   1.7969  13.8063  13.8063  19.4743 8.289304e+14   3.3389
200712190930 1789 7.228049e+19   7.2393  51.3600 -179.5200  33.4545   7.3299   4.1490  53.4928   3.7341  23.5493   0.7276 175.8706  79.0986   0.2042 4.449456e+14   0.3293
200712221226 1791 2.174025e+18   6.2248   2.0900  96.8000  25.8687   7.0944   3.8989  46.3320   3.5090   3.3600   0.4472  23.5805  20.7209   0.7165 2.723921e+13   0.5805
200712251404 1792 1.656810e+18   6.1462  38.5000 142.0300  34.9333   7.3723   4.0702  51.7114   3.6632   5.0997   0.2946  37.3623  28.1619   0.1776 9.380331e+12   0.2928
200712262204 1793 4.459080e+18   6.4328  52.5800 -168.2000  28.7535   7.2664   4.1191  52.4017   3.7072   3.8614   0.4472  28.6300  23.5824   0.9144 7.619519e+13   0.8954
200712292258 1794 7.772021e+17   5.9270  52.2100 -168.1500   8.0626   3.5014   1.7688   7.1432   1.5919   2.5441   0.2946   8.0998   8.0998   5.1189 5.939651e+14   5.4591
200801040729 1798 1.439065e+18   6.1054  -2.7800 101.0300  36.3091   7.0461   4.0068  47.6828   3.6061   2.0651   0.2748  14.8936  14.8936   1.5246 4.276562e+13   1.4170
200801070312 1799 8.025998e+17   5.9363  -0.8000 134.0100  12.7071   6.6443   3.7842  41.5013   3.4058   1.1044   1.0302   7.5225   7.5225   6.5989 3.174374e+13   1.6414
200801221714 1804 2.990084e+18   6.3171   1.0100  97.4400  23.2424   6.6237   3.7926  40.8094   3.4134   1.7969   1.6762  12.2671  12.2671   5.6692 5.043933e+13   0.6884
200802041701 1808 4.453336e+18   6.4325 -20.1700 -70.0400  37.6091   7.5234   4.1495  54.6640   3.7346   1.6762   1.6762  12.5197  12.5197   7.9427 9.146728e+13   1.1227
200802131958 1813 2.212739e+18   6.2300  -8.1600 128.6400  20.1364   6.9242   3.9475  46.6139   3.5527   2.2138   0.7800  15.7298  15.7298   1.9899 4.413524e+13   0.9298
200802141009 1814 2.524727e+19   6.9348  36.5000  21.6700  32.5556   7.2004   4.0902  51.3607   3.6811   7.7403   0.6332  56.9861  37.3152   0.9724 7.017865e+14   1.4276
200802200808 1816 1.252790e+20   7.3986   2.7700  95.9600  29.0889   7.2887   4.1330  52.9839   3.7197  25.2452   0.5906 187.8075  82.6384   0.3037 1.372519e+15   0.5805
200802241446 1818 7.357330e+18   6.5778  -2.4000  99.9300  24.3636   7.1529   4.0730  50.8351   3.6657   4.1395   0.2946  30.3482  24.5167   1.3087 2.997981e+14   2.0714
200802250836 1819 8.288591e+19   7.2790  -2.4900  99.9700  23.8727   7.1419   4.0682  50.6667   3.6614   8.8953   0.7800  65.1384  40.7942   2.4216 3.957417e+15   2.4191
200802251806 1820 1.094910e+19   6.6929  -2.3300  99.8900  25.9091   7.1874   4.0881  51.3678   3.6793   3.3600   0.2392  24.7246  21.3859   3.2133 1.318004e+15   6.1834
200802252102 1821 1.580134e+19   6.7991  -2.2400  99.8100  28.4949   7.2453   4.1132  52.2673   3.7019   2.5441   0.6787  18.8361  17.8389   9.0362 1.386886e+15   4.5875
200802270654 1823 3.131737e+18   6.3305  26.8200 142.4400  11.8263   7.1406   4.0676  50.6257   3.6608   4.4376   0.8964  32.4901  25.6571   0.4717 1.307328e+13   0.2113
200803030237 1824 2.356601e+18   6.2482  -2.1800  99.8200  24.1111   7.1472   4.0706  50.7485   3.6635   2.5441   0.5906  18.6406  17.7152   1.3827 2.844342e+13   0.6125
200803030931 1825 6.448989e+18   6.5397  46.4100 153.1800  14.4687   7.1199   4.0589  50.3435   3.6530   4.7571   0.6332  34.7559  26.8365   0.8243 7.858875e+13   0.6135
200803031349 1826 1.248898e+18   6.0644  19.9100 121.3300   4.3434   5.2859   2.8906  21.7845   2.6015   3.6020   1.0302  18.7414  17.7790   0.7231 8.559165e+13   1.4930
200803121123 1827 6.456156e+18   6.5400 -16.5700 167.3400  16.4242   6.9793   3.9759  46.5678   3.5784   4.4376   1.1044  31.7584  25.2704   1.0280 5.873475e+13   0.4236
200803142232 1829 1.303589e+18   6.0768  26.9900 142.6000   7.0273   6.8443   3.9009  45.1142   3.5108   5.4670   0.5509  38.3868  28.6744   0.1308 2.865564e+12   0.0992
200803151443 1830 1.551591e+18   6.1272   2.7000  94.5900   9.3798   6.7051   3.8197  42.5788   3.4377   1.9263   1.9263  13.2443  13.2443   2.3376 1.645861e+13   0.4517
200803201410 1832 1.362633e+18   6.0896   6.1800 126.9300  58.2778   7.7117   4.3081  59.0902   3.8773   0.7276   0.7276   5.6424   5.6424  26.5490 6.426495e+13   2.7868
200803291730 1833 4.509952e+18   6.4361   2.8600  95.3000  25.9596   7.2157   4.1009  51.8269   3.6908   6.7352   0.3386  49.7166  34.0702   0.2417 3.888510e+13   0.4469
200804091113 1835 4.481366e+18   6.4343 -20.1700 168.8600  16.5758   7.1319   4.0640  50.5188   3.6576   5.4670   1.4586  39.9923  29.4685   0.4072 9.680158e+12   0.1091
200804091246 1837 1.288225e+20   7.4067 -20.0700 168.8900  31.5212   7.4341   4.1969  55.3381   3.7772  10.9588   3.3600  82.7865  47.8644   2.1342 1.336719e+15   0.5742
200804120030 1840 5.578238e+19   7.1643 -55.6600 158.4500  21.7576   7.3168   4.1469  53.4814   3.7322   3.1343   3.1343  23.3956  20.6124  18.7418 3.392773e+15   3.2528
200804281833 1845 4.517340e+18   6.4366 -19.9400 168.9500  41.8889   7.6638   4.2986  59.2698   3.8687   1.5636   1.5636  12.0982  12.0982   8.9286 8.405856e+13   1.1029
200804290526 1846 5.764418e+17   5.8405  41.4500 142.0300  48.3485   7.3904   4.0906  52.0980   3.6815   0.7276   0.7276   5.3576   5.3576  13.1196 2.133085e+13   1.9279
200805071602 1849 2.608195e+18   6.2776  36.1800 141.5400  28.8697   7.2523   4.1182  52.4535   3.7064   2.2138   0.8964  16.4102  16.2723   2.0939 2.191839e+13   0.4408
200805071616 1850 1.746986e+18   6.1615  36.1600 141.7600  30.8636   7.3040   4.1414  53.2950   3.7272   1.6762   1.6762  12.4953  12.4953   3.1342 1.248235e+13   0.3808
200805201353 1856 3.239783e+18   6.3403  51.1600 178.7600  17.1030   6.9385   3.8677  44.7074   3.4809   7.7403   0.1576  53.8867  35.9496   0.1429 2.915200e+13   0.4023
200805251918 1859 8.702019e+17   5.9597  55.9100 -153.5100  14.2182   7.1536   4.0742  50.8846   3.6668   5.4670   0.8362  40.0929  29.5179   0.0786 9.117133e+11   0.0533
200805300725 1860 6.254988e+17   5.8642  30.8000 141.5200  14.3636   7.1374   4.0663  50.5846   3.6596   3.3600   0.2564  24.5927  21.3097   0.1860 4.524237e+12   0.3659
200806010157 1861 3.921411e+18   6.3956  20.1300 121.3700  36.0303   7.5025   4.2247  56.2338   3.8023   1.1839   1.1839   9.0031   9.0031  18.8075 1.902956e+14   2.7289
200806262119 1868 1.646255e+18   6.1443 -20.7700 -173.3400  43.5212   7.7595   4.3474  61.3106   3.9127   1.1044   1.0302   8.6421   8.6421   8.9269 2.653688e+13   0.9883
200807080742 1870 1.177048e+18   6.0472  27.5300 128.3300  44.5960   7.4972   4.2173  55.6318   3.7955   2.5441   0.3386  19.3125  18.1384   0.6330 1.858539e+13   0.8784
200807190239 1871 3.220346e+19   7.0053  37.5500 142.2100  19.1455   7.1213   4.0593  50.3469   3.6533   3.6020   3.6020  26.3186  22.2954   8.2222 4.601612e+14   0.7194
200807211130 1872 9.942794e+17   5.9983  37.1900 142.0500  27.0545   7.2682   4.1233  52.5879   3.7110   1.6762   0.4794  12.4407  12.4407   1.8074 3.067531e+13   1.6224
200807240143 1873 2.558864e+18   6.2720  50.9700 157.5800  32.9091   7.3056   4.0243  50.3093   3.6219   3.3600   1.0302  24.3389  21.1629   0.7804 1.866513e+13   0.3670
200808080637 1877 6.981850e+17   5.8960  -3.9400 101.0800  24.5455   6.9992   3.8798  45.3359   3.4919   2.5441   0.3159  17.7673  17.1575   0.4609 6.992536e+12   0.4541
200809080303 1879 2.248540e+18   6.2346 -19.9600 169.1100  42.2273   7.4576   4.1307  53.3216   3.7177   1.4586   1.3606  10.8449  10.8449   6.1702 3.638013e+13   0.8627
200809110020 1881 1.863989e+19   6.8470  41.8900 143.7500  28.1818   6.9866   3.9838  47.8066   3.5855   3.1343   3.1343  22.4757  20.0685   6.9094 2.669549e+14   0.6847
200809291519 1885 4.642820e+19   7.1112 -29.7600 -177.6800  44.4364   7.6558   4.2948  59.0656   3.8653  12.5941   0.6787  97.3604  53.3288   0.5248 5.337878e+14   0.6791
200811021348 1886 1.555672e+18   6.1279  51.5500 -174.3700  19.2404   7.1622   4.0769  50.9458   3.6692   1.9263   1.9263  14.1362  14.1362   1.9275 9.048690e+12   0.2963
200811070719 1889 4.844752e+18   6.4568 -14.8300 168.0300  12.1818   7.0314   4.0100  48.6769   3.6090   2.2138   2.2138  15.9790  15.9790   4.1562 4.510237e+13   0.4532
200811280850 1892 1.039353e+18   6.0112  -4.7400 101.7500  27.0606   7.1757   3.9459  47.8200   3.5513   2.5441   0.5509  18.0698  17.3517   0.6583 9.363257e+12   0.4308
200812032316 1893 6.143806e+17   5.8590  38.5900 142.8800  23.1354   7.1239   3.9149  46.8427   3.5234   1.4586   1.4586  10.2783  10.2783   1.9803 4.539365e+12   0.3461
200812201029 1897 4.157521e+18   6.4126  36.5400 142.4300  14.2727   6.8957   3.9308  46.0747   3.5377   4.1395   0.5509  29.2888  23.9427   0.8065 7.862599e+13   0.8714
200812301949 1899 1.047967e+18   6.0136  -4.3000 101.2200  25.1273   7.1279   3.9169  46.9137   3.5252   2.0651   2.0651  14.5595  14.5595   1.1884 3.401187e+12   0.1523
200901031943 1900 4.735889e+20   7.7836  -0.4100 132.8800  17.3111   6.6259   3.8052  41.5532   3.4247  35.7426   1.9263 244.8119  98.6117   0.6193 6.949148e+15   0.6097
200901032233 1901 1.523209e+20   7.4552  -0.6900 133.3000  18.7212   6.7003   3.8201  42.2920   3.4381   8.8953   3.6020  61.1649  39.1178   5.1670 3.229508e+15   0.8967
200901062248 1902 1.361966e+18   6.0894  -0.6600 133.4300  15.0909   6.5434   3.7717  40.4976   3.3945   2.7273   0.5509  18.5159  17.6361   0.8124 2.533578e+13   0.7534
200901150727 1903 9.816051e+18   6.6613 -22.3500 170.6300  17.4061   7.2279   4.1071  52.0456   3.6964   4.1395   3.8614  30.6024  24.6534   1.7108 4.623502e+13   0.2451
200901151749 1904 1.420578e+20   7.4350  46.8600 155.1500  35.1434   7.5984   4.2752  58.3745   3.8477  10.2226   0.7800  78.6673  46.2632   2.6551 9.325708e+15   3.8321
200901190335 1907 8.625990e+18   6.6239 -22.6000 170.9100  11.7818   7.1206   4.0592  50.3496   3.6533   4.4376   4.1395  32.4235  25.6220   1.3058 4.809097e+13   0.2807
200901190346 1908 1.242119e+18   6.0628 -22.4800 170.8100  24.9000   7.3708   4.1710  54.3638   3.7539   3.8614   3.6020  28.9903  23.7798   0.2471 2.884818e+12   0.1263
200901312151 1914 5.396442e+17   5.8214  36.7200 141.1500  34.0000   7.3854   4.1778  54.6368   3.7601   2.3732   0.2946  17.8467  17.2086   0.3524 7.649662e+12   0.7745
200902111734 1918 6.162133e+19   7.1932   3.8800 126.4000  22.6182   7.1591   4.0747  50.8597   3.6672   8.2977   1.1839  60.8593  38.9874   2.1153 1.542327e+15   1.2730
200902121315 1923 3.189450e+18   6.3358   4.0400 126.5500  26.3636   7.2221   4.1021  51.8062   3.6919   4.1395   0.3386  30.5648  24.6332   0.5576 5.556422e+13   0.9025
200902182153 1929 3.982911e+19   7.0668 -27.4200 -176.3300  36.5000   7.5355   4.2389  56.8768   3.8150   3.1343   2.9237  23.9146  20.9162  12.8179 4.072163e+15   5.8151
200902221745 1930 1.064350e+18   6.0181   3.6800 126.5600  38.6778   7.4216   4.1844  54.6632   3.7659   1.1044   0.5509   8.3181   8.3181   6.4727 3.189455e+13   1.6380
200903161415 1934 4.742670e+18   6.4507   3.8100 126.5500  34.1970   7.3483   4.1538  53.5838   3.7384   2.9237   0.0843  21.8602  19.7004   1.8818 5.560019e+14   6.2818
200903301207 1941 4.945233e+17   5.7961  51.5300 -178.2600  33.5485   7.3053   4.1384  53.1137   3.7245   1.6762   0.0555  12.4862  12.4862   0.8891 2.212414e+13   2.3762
200905160053 1945 7.175049e+18   6.5705 -31.5200 -178.7900  40.4172   7.6849   4.3093  59.7728   3.8783   2.5441   0.8362  19.7338  18.4012   3.6597 2.029151e+14   1.6904
200905161822 1946 9.115287e+17   5.9732  56.4400 -152.4300  21.5758   6.9956   3.9891  47.9800   3.5902   2.5441   1.7969  18.2675  17.4781   0.5621 2.247907e+12   0.1183
200908020854 1950 1.445754e+18   6.1067  -0.4700 132.9000  22.0758   6.7797   3.8359  43.0876   3.4523   1.1839   1.1044   8.1745   8.1745   9.2634 4.005414e+13   1.1937
200908050017 1951 1.940352e+18   6.1919  24.2300 125.1000  26.3364   7.1415   4.0675  50.6118   3.6608   1.3606   1.3606   9.9615   9.9615   6.8703 2.831168e+13   0.7385
200908122248 1955 9.404382e+18   6.6489  32.8200 140.4000  46.3636   7.5948   4.2591  57.4759   3.8332   4.4376   0.7276  34.0200  26.4563   1.2663 1.546839e+14   0.9454
200908160738 1957 1.385831e+19   6.7611  -1.4800  99.4900  22.3636   7.0131   3.8826  45.4806   3.4944   3.1343   0.8362  21.9047  19.7272   5.4715 9.345903e+14   3.0672
200909020755 1963 4.462745e+19   7.0997  -7.7800 107.3000  46.4404   7.4919   4.2140  55.4536   3.7926   5.8607   1.1839  44.4548  31.6217   3.2364 3.142593e+15   3.9050
200909072241 1964 1.205534e+18   6.0541  42.6600  43.4400  16.2727   5.8084   3.3491  30.1606   3.0142   3.1343   1.1044  18.8946  17.8758   0.6842 9.255727e+12   0.2316
200909100246 1966 1.061193e+18   6.0172  48.3200 154.1900  38.7273   7.5006   4.1421  54.2171   3.7279   2.7273   0.2564  20.3343  18.7727   0.5029 1.808400e+13   0.9239
200910072203 1970 3.352091e+20   7.6835 -13.0100 166.5100  42.8141   7.5823   4.2567  57.5347   3.8310  23.5493   2.2138 180.4364  80.4618   0.8922 2.989991e+15   0.5132
200910120937 1981 2.536435e+18   6.2695 -12.5200 166.4800  45.7586   7.6437   4.2870  58.6153   3.8583   1.3606   1.3606  10.4990  10.4990   7.6710 3.732431e+13   0.8625
200910130537 1983 5.084643e+18   6.4708  52.7500 -167.0000  16.2949   7.1052   4.0522  50.1040   3.6470   3.1343   1.1044  22.8615  20.2975   1.8078 5.710777e+13   0.5627
200910132021 1985 4.906986e+18   6.4605  52.6000 -167.1200  14.6667   6.9609   3.9689  47.3132   3.5720   4.1395   1.3606  29.5722  24.0970   0.9298 2.981250e+13   0.2875
200910160952 1987 1.640101e+18   6.1432  -6.5300 105.2200  40.9131   7.2929   4.1219  51.8974   3.7097   2.5441   0.4472  18.8757  17.8639   0.9331 2.245390e+13   0.7105
200910300703 1992 1.907688e+19   6.8537  29.2200 129.7800  36.5535   7.1750   4.0645  50.2384   3.6580   7.2203   1.9263  52.8242  35.4755   0.8827 9.135116e+13   0.2406
200911081941 1994 1.062730e+19   6.6843  -8.2100 118.6300  21.1798   6.2329   3.5905  35.1322   3.2314   2.7273   2.5441  17.6262  17.0666   7.1551 3.347093e+14   1.1065
200911130305 1995 8.964567e+18   6.6350 -19.3900 -70.3200  29.9778   7.0992   3.8998  46.3825   3.5099   4.4376   0.6332  31.1505  24.9469   1.4962 2.188995e+14   1.1326
200912092129 2001 1.025310e+18   6.0072   2.7700  95.9100  22.8758   7.1438   4.0692  50.7031   3.6623   3.6020   0.2081  26.3832  22.3319   0.2567 7.421292e+12   0.3670
200912140854 2002 1.005709e+18   6.0016  -5.9600 154.4400  45.2273   7.4025   4.1684  53.6473   3.7516   2.5441   0.6332  19.0888  17.9980   0.5566 6.460910e+12   0.3446
200912172001 2003 6.514141e+17   5.8759  51.4000 179.9600  34.5354   7.3616   4.0672  51.5344   3.6604   1.1044   0.2564   8.0850   8.0850   4.3140 3.937275e+13   3.1148
200912191302 2004 5.059069e+18   6.4694  23.8000 121.6100  44.9374   7.1040   4.0312  48.5441   3.6281   4.1395   0.2946  30.0367  24.3486   0.9228 1.765320e+14   1.6939
200912230111 2005 1.065348e+18   6.0183  -1.4300  99.3900  23.9556   7.0976   3.8995  46.3656   3.5096   1.0302   0.8362   7.2311   7.2311   9.8618 2.976382e+13   1.2954
201001051215 2011 2.654398e+19   6.9493  -9.0200 157.5500  12.4000   6.5786   3.7459  40.3574   3.3713   6.2828   1.2692  42.3620  30.6213   2.0971 8.866586e+14   1.3481
201001141403 2016 5.733168e+17   5.8389  11.5100 142.0800  12.1000   6.8926   3.9290  46.0154   3.5361   1.4586   1.4586  10.3152  10.3152   1.8282 4.905491e+12   0.3937
201002012228 2022 2.412306e+18   6.2550  -6.1100 154.4600  35.1030   7.4624   4.2060  55.5784   3.7854   2.0651   1.9263  15.6340  15.6340   2.2095 9.853333e+12   0.2270
201002270634 2032 1.860000e+22   8.8463 -35.8500 -72.7100  23.2000   6.5995   3.7997  41.2908   2.2500 176.9361   1.9263 796.2127 216.4675   1.5923 3.607771e+17   0.8009
201003040018 2042 3.496297e+18   6.3624  22.9200 120.7900  24.3404   6.2530   3.5993  35.3629   3.2394   2.9237   1.1044  18.9422  17.9058   1.9720 8.567130e+13   0.8665
201003051147 2045 1.142788e+19   6.7053 -36.6700 -73.3700  22.6333   6.9270   3.8654  44.5887   3.4789   5.0997   1.4586  35.4826  27.2093   1.3889 1.332107e+14   0.5198
201003051607 2046 1.405954e+19   6.7653  -3.7600 100.9800  26.2828   7.2003   3.9609  48.2917   3.5648   7.2203   0.6332  51.4774  34.8699   0.6925 1.587596e+14   0.5453
201003140808 2053 8.317401e+18   6.6133  37.7400 141.5900  36.3818   7.4118   4.1880  54.3430   3.7692   1.5636   1.5636  11.7869  11.7869  17.7769 2.606557e+14   1.7030
201003160221 2056 1.301924e+19   6.7431 -36.2200 -73.2600  21.2909   6.8738   3.8548  44.0433   3.4693   2.7273   2.3732  18.9237  17.8941   7.3608 2.685213e+14   0.9084
201003261452 2063 1.782425e+18   6.1673 -27.9500 -70.8200  42.6364   7.5738   4.2699  57.5970   3.8429   2.0651   1.9263  15.8716  15.8716   1.5603 2.054488e+13   0.6639
201003300102 2066 5.269573e+17   5.8145  43.3000 138.3800   2.5818   3.8100   1.9400   3.4625   1.7460   3.1343   0.5906  10.9449  10.9449   1.4067 1.749575e+14   1.1496
201004062215 2069 7.185300e+20   7.9043   2.3800  97.0500  16.7091   6.0893   3.5273  33.5138   3.1746  47.2053   1.1839 299.7126 112.8522   0.5873 1.857278e+16   0.8663
201004110940 2071 2.101624e+19   6.8817 -10.8800 161.1200  18.4455   6.8854   3.8571  44.1615   3.4714   3.3600   0.8964  23.3276  20.5725   7.1116 1.975346e+15   4.1508
201004160145 2072 4.228655e+17   5.7508  54.4900 -161.0400  31.5960   7.3000   4.1438  52.6079   3.7294   1.6762   0.4172  12.5026  12.5026   0.7573 2.605265e+12   0.3241
201004172315 2074 2.448494e+18   6.2593  -6.6700 147.2900  54.1747   7.5608   4.2397  56.3536   3.8157   1.6762   0.8362  12.7918  12.7918   4.0942 4.798734e+13   1.1045
201005060242 2079 2.592547e+18   6.2758 -18.0600 -70.5500  42.8222   7.2708   4.1314  52.1334   3.7183   0.8362   0.8362   6.2185   6.2185  37.7338 2.758168e+14   5.5464
201005080322 2080 8.496122e+17   5.9528  -8.0900 118.2600  22.0000   6.2722   3.6078  35.5842   3.2470   2.2138   2.0651  14.3762  14.3762   1.0008 6.435189e+12   0.2695
201005090559 2081 1.077124e+20   7.3548   3.7500  96.0200  38.9657   7.4010   4.0849  52.2252   3.6764  14.4733   0.7276 106.4204  56.5878   0.9875 2.745554e+15   1.3312
201005271714 2083 6.935399e+19   7.2274 -13.7000 166.6400  34.5333   7.4437   4.1973  55.3058   3.7776  10.2226   1.6762  77.2333  45.6993   1.3539 7.217605e+14   0.5756
201006020928 2086 9.939017e+17   5.9982  -6.1600 149.4100  38.4545   7.4791   4.2125  55.7559   3.7912   1.7969   1.7969  13.6250  13.6250   1.3753 3.018546e+12   0.1693
201006180223 2088 2.136457e+18   6.2198  44.4500 148.6900  35.8788   7.5261   4.1548  54.7429   3.7394   2.2138   0.7276  16.5562  16.3687   1.6782 2.393912e+13   0.6134
201006182309 2089 1.018686e+18   6.0054  13.2000  93.0900  14.4667   6.6420   3.8084  41.7130   3.4276   1.2692   0.6332   8.7004   8.7004   5.4137 4.083733e+13   1.6722
201006240532 2090 2.032959e+18   6.2054  -5.5100 151.1600  49.8404   7.5620   4.2403  56.5518   3.8163   4.4376   0.2564  33.8700  26.3785   0.2767 1.757022e+13   0.4888
201006260530 2091 1.510493e+19   6.7861 -10.6300 161.4500  40.1424   7.4382   4.1131  53.0101   3.7018   7.2203   0.4472  53.4563  35.7580   0.6791 3.984158e+14   1.3982
201006281207 2092 6.327049e+17   5.8675  30.6700 141.5400  12.8111   7.1128   4.0556  50.2183   3.6500   1.4586   0.4172  10.6475  10.6475   1.8345 8.370286e+12   0.6644
201006300722 2095 3.332326e+18   6.3485  16.4000 -97.7800  22.8242   6.7665   3.8533  42.3236   3.4679   2.7273   2.7273  18.9164  17.8895   1.8858 1.817661e+13   0.2309
201007020604 2096 3.572686e+18   6.3687 -13.6400 166.4900  23.5152   7.2593   4.1183  52.4299   3.7064   2.5441   2.3732  18.8591  17.8534   2.0370 4.696082e+13   0.6892
